2026-04-04 13:35:00 | INFO | ============================================================
2026-04-04 13:39:08 | INFO | Running: spotless_validator.py
2026-04-04 13:39:08 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:08 | INFO | Running: pmd_validator.py
2026-04-04 13:39:08 | INFO | All validators passed
2026-04-04 13:39:16 | INFO | ============================================================
2026-04-04 13:39:16 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:16 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/RecurringTask.java
2026-04-04 13:39:16 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:16 | INFO | Running: spotless_validator.py
2026-04-04 13:39:16 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:16 | INFO | Running: pmd_validator.py
2026-04-04 13:39:16 | INFO | All validators passed
2026-04-04 13:39:17 | INFO | ============================================================
2026-04-04 13:39:17 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:17 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/build.gradle
2026-04-04 13:39:21 | INFO | ============================================================
2026-04-04 13:39:21 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:21 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/main/resources/application.yaml
2026-04-04 13:39:22 | INFO | ============================================================
2026-04-04 13:39:22 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:22 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskRepository.java
2026-04-04 13:39:22 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:22 | INFO | Running: spotless_validator.py
2026-04-04 13:39:22 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:22 | INFO | Running: pmd_validator.py
2026-04-04 13:39:22 | INFO | All validators passed
2026-04-04 13:39:26 | INFO | ============================================================
2026-04-04 13:39:26 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:26 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/RecurringTaskRepository.java
2026-04-04 13:39:26 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:26 | INFO | Running: spotless_validator.py
2026-04-04 13:39:26 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:26 | INFO | Running: pmd_validator.py
2026-04-04 13:39:26 | INFO | All validators passed
2026-04-04 13:39:33 | INFO | ============================================================
2026-04-04 13:39:33 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:33 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/resources/db/migration/V2__init_chat_memory.sql
2026-04-04 13:39:34 | INFO | ============================================================
2026-04-04 13:39:34 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:34 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskIdGeneratorCallback.java
2026-04-04 13:39:34 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:34 | INFO | Running: spotless_validator.py
2026-04-04 13:39:34 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:34 | INFO | Running: pmd_validator.py
2026-04-04 13:39:34 | INFO | All validators passed
2026-04-04 13:39:38 | INFO | ============================================================
2026-04-04 13:39:38 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:38 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/agent/memory/FileSystemChatMemoryRepository.java
2026-04-04 13:39:38 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:38 | INFO | Running: spotless_validator.py
2026-04-04 13:39:38 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:38 | INFO | Running: pmd_validator.py
2026-04-04 13:39:38 | INFO | All validators passed
2026-04-04 13:39:40 | INFO | ============================================================
2026-04-04 13:39:40 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:40 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/RecurringTaskIdGeneratorCallback.java
2026-04-04 13:39:40 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:40 | INFO | Running: spotless_validator.py
2026-04-04 13:39:40 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:40 | INFO | Running: pmd_validator.py
2026-04-04 13:39:40 | INFO | All validators passed
2026-04-04 13:39:43 | INFO | ============================================================
2026-04-04 13:39:43 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:43 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/agent/memory/FileSystemChatMemoryRepository.java
2026-04-04 13:39:43 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:43 | INFO | Running: spotless_validator.py
2026-04-04 13:39:43 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:43 | INFO | Running: pmd_validator.py
2026-04-04 13:39:43 | INFO | All validators passed
2026-04-04 13:39:55 | INFO | ============================================================
2026-04-04 13:39:55 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:55 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/agent/memory/JdbcAppendableChatMemoryRepository.java
2026-04-04 13:39:55 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:55 | INFO | Running: spotless_validator.py
2026-04-04 13:39:55 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:55 | INFO | Running: pmd_validator.py
2026-04-04 13:39:55 | INFO | All validators passed
2026-04-04 13:39:58 | INFO | ============================================================
2026-04-04 13:39:58 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:39:58 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskManager.java
2026-04-04 13:39:58 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:39:58 | INFO | Running: spotless_validator.py
2026-04-04 13:39:58 | INFO | Running: maven_compile_validator.py
2026-04-04 13:39:58 | INFO | Running: pmd_validator.py
2026-04-04 13:39:58 | INFO | All validators passed
2026-04-04 13:40:04 | INFO | ============================================================
2026-04-04 13:40:04 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:40:04 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskHandler.java
2026-04-04 13:40:04 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:40:04 | INFO | Running: spotless_validator.py
2026-04-04 13:40:04 | INFO | Running: maven_compile_validator.py
2026-04-04 13:40:04 | INFO | Running: pmd_validator.py
2026-04-04 13:40:04 | INFO | All validators passed
2026-04-04 13:40:11 | INFO | ============================================================
2026-04-04 13:40:11 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:40:11 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/RecurringTaskHandler.java
2026-04-04 13:40:11 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:40:11 | INFO | Running: spotless_validator.py
2026-04-04 13:40:11 | INFO | Running: maven_compile_validator.py
2026-04-04 13:40:11 | INFO | Running: pmd_validator.py
2026-04-04 13:40:11 | INFO | All validators passed
2026-04-04 13:40:17 | INFO | ============================================================
2026-04-04 13:40:17 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:40:17 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskNotFoundException.java
2026-04-04 13:40:17 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:40:17 | INFO | Running: spotless_validator.py
2026-04-04 13:40:17 | INFO | Running: maven_compile_validator.py
2026-04-04 13:40:17 | INFO | Running: pmd_validator.py
2026-04-04 13:40:17 | INFO | All validators passed
2026-04-04 13:40:59 | INFO | ============================================================
2026-04-04 13:40:59 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:40:59 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/agent/memory/JdbcAppendableChatMemoryRepository.java
2026-04-04 13:40:59 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:40:59 | INFO | Running: spotless_validator.py
2026-04-04 13:40:59 | INFO | Running: maven_compile_validator.py
2026-04-04 13:40:59 | INFO | Running: pmd_validator.py
2026-04-04 13:40:59 | INFO | All validators passed
2026-04-04 13:41:06 | INFO | ============================================================
2026-04-04 13:41:06 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:41:06 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/java/ai/javaclaw/tasks/TaskManagerTest.java
2026-04-04 13:41:06 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:41:06 | INFO | Running: spotless_validator.py
2026-04-04 13:41:06 | INFO | Running: maven_compile_validator.py
2026-04-04 13:41:06 | INFO | Running: jacoco_validator.py
2026-04-04 13:41:06 | INFO | Running: pmd_validator.py
2026-04-04 13:41:06 | INFO | All validators passed
2026-04-04 13:45:32 | INFO | ============================================================
2026-04-04 13:45:32 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:45:32 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/channels/ChannelRegistry.java
2026-04-04 13:45:32 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:45:32 | INFO | Running: spotless_validator.py
2026-04-04 13:45:32 | INFO | Running: maven_compile_validator.py
2026-04-04 13:45:32 | INFO | Running: pmd_validator.py
2026-04-04 13:45:32 | INFO | All validators passed
2026-04-04 13:45:41 | INFO | ============================================================
2026-04-04 13:45:41 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:45:41 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskHandler.java
2026-04-04 13:45:41 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:45:41 | INFO | Running: spotless_validator.py
2026-04-04 13:45:41 | INFO | Running: maven_compile_validator.py
2026-04-04 13:45:41 | INFO | Running: pmd_validator.py
2026-04-04 13:45:41 | INFO | All validators passed
2026-04-04 13:45:51 | INFO | ============================================================
2026-04-04 13:45:51 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:45:51 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskHandler.java
2026-04-04 13:45:51 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:45:51 | INFO | Running: spotless_validator.py
2026-04-04 13:45:51 | INFO | Running: maven_compile_validator.py
2026-04-04 13:45:51 | INFO | Running: pmd_validator.py
2026-04-04 13:45:51 | INFO | All validators passed
2026-04-04 13:45:59 | INFO | ============================================================
2026-04-04 13:45:59 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:45:59 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskHandler.java
2026-04-04 13:45:59 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:45:59 | INFO | Running: spotless_validator.py
2026-04-04 13:45:59 | INFO | Running: maven_compile_validator.py
2026-04-04 13:45:59 | INFO | Running: pmd_validator.py
2026-04-04 13:46:00 | INFO | All validators passed
2026-04-04 13:46:08 | INFO | ============================================================
2026-04-04 13:46:08 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:46:08 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tasks/TaskManager.java
2026-04-04 13:46:08 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:46:08 | INFO | Running: spotless_validator.py
2026-04-04 13:46:08 | INFO | Running: maven_compile_validator.py
2026-04-04 13:46:09 | INFO | Running: pmd_validator.py
2026-04-04 13:46:09 | INFO | All validators passed
2026-04-04 13:46:23 | INFO | ============================================================
2026-04-04 13:46:23 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:46:23 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tools/TaskTool.java
2026-04-04 13:46:23 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:46:23 | INFO | Running: spotless_validator.py
2026-04-04 13:46:23 | INFO | Running: maven_compile_validator.py
2026-04-04 13:46:23 | INFO | Running: pmd_validator.py
2026-04-04 13:46:23 | INFO | All validators passed
2026-04-04 13:46:31 | INFO | ============================================================
2026-04-04 13:46:31 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:46:31 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/main/java/ai/javaclaw/tools/TaskTool.java
2026-04-04 13:46:31 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:46:31 | INFO | Running: spotless_validator.py
2026-04-04 13:46:31 | INFO | Running: maven_compile_validator.py
2026-04-04 13:46:32 | INFO | Running: pmd_validator.py
2026-04-04 13:46:32 | INFO | All validators passed
2026-04-04 13:50:20 | INFO | ============================================================
2026-04-04 13:50:20 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:50:20 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/build.gradle
2026-04-04 13:50:32 | INFO | ============================================================
2026-04-04 13:50:32 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:50:32 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/java/ai/javaclaw/tasks/TaskTest.java
2026-04-04 13:50:32 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:50:32 | INFO | Running: spotless_validator.py
2026-04-04 13:50:32 | INFO | Running: maven_compile_validator.py
2026-04-04 13:50:32 | INFO | Running: jacoco_validator.py
2026-04-04 13:50:32 | INFO | Running: pmd_validator.py
2026-04-04 13:50:32 | INFO | All validators passed
2026-04-04 13:50:39 | INFO | ============================================================
2026-04-04 13:50:39 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:50:39 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/java/ai/javaclaw/channels/ChannelRegistryTest.java
2026-04-04 13:50:39 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:50:39 | INFO | Running: spotless_validator.py
2026-04-04 13:50:39 | INFO | Running: maven_compile_validator.py
2026-04-04 13:50:39 | INFO | Running: jacoco_validator.py
2026-04-04 13:50:39 | INFO | Running: pmd_validator.py
2026-04-04 13:50:39 | INFO | All validators passed
2026-04-04 13:50:54 | INFO | ============================================================
2026-04-04 13:50:54 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:50:54 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/java/ai/javaclaw/agent/memory/JdbcAppendableChatMemoryRepositoryTest.java
2026-04-04 13:50:54 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:50:54 | INFO | Running: spotless_validator.py
2026-04-04 13:50:54 | INFO | Running: maven_compile_validator.py
2026-04-04 13:50:54 | INFO | Running: jacoco_validator.py
2026-04-04 13:50:54 | INFO | Running: pmd_validator.py
2026-04-04 13:50:54 | INFO | All validators passed
2026-04-04 13:51:09 | INFO | ============================================================
2026-04-04 13:51:09 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:51:09 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/resources/application-test.yaml
2026-04-04 13:51:20 | INFO | ============================================================
2026-04-04 13:51:20 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:51:20 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/java/ai/javaclaw/tasks/TaskRepositoryTest.java
2026-04-04 13:51:20 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:51:20 | INFO | Running: spotless_validator.py
2026-04-04 13:51:20 | INFO | Running: maven_compile_validator.py
2026-04-04 13:51:20 | INFO | Running: jacoco_validator.py
2026-04-04 13:51:20 | INFO | Running: pmd_validator.py
2026-04-04 13:51:20 | INFO | All validators passed
2026-04-04 13:51:26 | INFO | ============================================================
2026-04-04 13:51:26 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:51:26 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/base/src/test/java/ai/javaclaw/tasks/RecurringTaskRepositoryTest.java
2026-04-04 13:51:26 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:51:26 | INFO | Running: spotless_validator.py
2026-04-04 13:51:26 | INFO | Running: maven_compile_validator.py
2026-04-04 13:51:26 | INFO | Running: jacoco_validator.py
2026-04-04 13:51:26 | INFO | Running: pmd_validator.py
2026-04-04 13:51:26 | INFO | All validators passed
2026-04-04 13:56:00 | INFO | ============================================================
2026-04-04 13:56:00 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:56:00 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/build.gradle
2026-04-04 13:56:24 | INFO | ============================================================
2026-04-04 13:56:24 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:56:24 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/e2e/E2ETestBase.java
2026-04-04 13:56:24 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:56:24 | INFO | Running: spotless_validator.py
2026-04-04 13:56:24 | INFO | Running: maven_compile_validator.py
2026-04-04 13:56:24 | INFO | Running: pmd_validator.py
2026-04-04 13:56:25 | INFO | All validators passed
2026-04-04 13:56:36 | INFO | ============================================================
2026-04-04 13:56:36 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:56:36 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/build.gradle
2026-04-04 13:56:46 | INFO | ============================================================
2026-04-04 13:56:46 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:56:46 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/e2e/OnboardingE2ETest.java
2026-04-04 13:56:46 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:56:46 | INFO | Running: spotless_validator.py
2026-04-04 13:56:46 | INFO | Running: maven_compile_validator.py
2026-04-04 13:56:46 | INFO | Running: jacoco_validator.py
2026-04-04 13:56:46 | INFO | Running: pmd_validator.py
2026-04-04 13:56:46 | INFO | All validators passed
2026-04-04 13:56:55 | INFO | ============================================================
2026-04-04 13:56:55 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:56:55 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/e2e/ChatReadyE2ETestBase.java
2026-04-04 13:56:55 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:56:55 | INFO | Running: spotless_validator.py
2026-04-04 13:56:55 | INFO | Running: maven_compile_validator.py
2026-04-04 13:56:55 | INFO | Running: pmd_validator.py
2026-04-04 13:56:55 | INFO | All validators passed
2026-04-04 13:57:02 | INFO | ============================================================
2026-04-04 13:57:02 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:57:02 | INFO | No validators for: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/resources/application-openrouter.yaml
2026-04-04 13:57:17 | INFO | ============================================================
2026-04-04 13:57:17 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:57:17 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/e2e/ChatE2ETest.java
2026-04-04 13:57:17 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:57:17 | INFO | Running: spotless_validator.py
2026-04-04 13:57:17 | INFO | Running: maven_compile_validator.py
2026-04-04 13:57:17 | INFO | Running: jacoco_validator.py
2026-04-04 13:57:17 | INFO | Running: pmd_validator.py
2026-04-04 13:57:17 | INFO | All validators passed
2026-04-04 13:57:21 | INFO | ============================================================
2026-04-04 13:57:21 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:57:21 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/live/LiveTestBase.java
2026-04-04 13:57:21 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'pmd_validator.py']
2026-04-04 13:57:21 | INFO | Running: spotless_validator.py
2026-04-04 13:57:21 | INFO | Running: maven_compile_validator.py
2026-04-04 13:57:21 | INFO | Running: pmd_validator.py
2026-04-04 13:57:21 | INFO | All validators passed
2026-04-04 13:57:32 | INFO | ============================================================
2026-04-04 13:57:32 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:57:32 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/live/AgentLiveTest.java
2026-04-04 13:57:32 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:57:32 | INFO | Running: spotless_validator.py
2026-04-04 13:57:32 | INFO | Running: maven_compile_validator.py
2026-04-04 13:57:32 | INFO | Running: jacoco_validator.py
2026-04-04 13:57:32 | INFO | Running: pmd_validator.py
2026-04-04 13:57:32 | INFO | All validators passed
2026-04-04 13:57:35 | INFO | ============================================================
2026-04-04 13:57:35 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:57:35 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/e2e/ConversationSwitchingE2ETest.java
2026-04-04 13:57:35 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:57:35 | INFO | Running: spotless_validator.py
2026-04-04 13:57:35 | INFO | Running: maven_compile_validator.py
2026-04-04 13:57:35 | INFO | Running: jacoco_validator.py
2026-04-04 13:57:35 | INFO | Running: pmd_validator.py
2026-04-04 13:57:35 | INFO | All validators passed
2026-04-04 13:57:45 | INFO | ============================================================
2026-04-04 13:57:45 | INFO | VALIDATOR DISPATCHER TRIGGERED
2026-04-04 13:57:45 | INFO | File: /Users/artemsimeisn/IdeaProjects/sber/aihub/JavaClaw/app/src/test/java/ai/javaclaw/live/TaskLiveTest.java
2026-04-04 13:57:45 | INFO | Dispatching to: ['spotless_validator.py', 'maven_compile_validator.py', 'jacoco_validator.py', 'pmd_validator.py']
2026-04-04 13:57:45 | INFO | Running: spotless_validator.py
2026-04-04 13:57:45 | INFO | Running: maven_compile_validator.py
2026-04-04 13:57:45 | INFO | Running: jacoco_validator.py
2026-04-04 13:57:45 | INFO | Running: pmd_validator.py
2026-04-04 13:57:45 | INFO | All validators passed
2026-04-04 13:57:54 | INFO | ============================================================
2026-04-04 13:57:54 | INFO | VALIDATOR DISPATCHER TRIGGERED
